start,text
2994.4," So what you need to do is to click on register here. And hopefully we won't have any errors. Perfect. So this is the register form. Of course, it looks ugly because we haven't added any CSS."
3007.4, Or just the most important thing is the functionality. So let's check that out and let me give this user name speed run 123 password. Let's do hello world at 123.
3022.4, Hello world at 123 register. And there we go guys. This is the home page welcome speed run 123 exactly the way that we have designed it.
3034.4, And we can go to your protected page and log out button if we'll click to go to your protected page tells you here that this is the protected page. This is the space which is reserved to only logged in users.
3047.4, You can click on home and we're back to home. You can click on look out and we're logged out and that gives the chance to other users to log into the website.
3057.4, Now let me go to styles. Yes as quickly and paste some styling that's inside the styles folder. That's basic styling guys. So from the login page by the way in the templates.
3070.4, I've actually deleted the small styling with the comment. I just put it inside the styles. Yes is directly here. So that's going to be for the invalid credentials message. All right. So this is settings for the button and button hover.
3084.4, General settings for the input fields labels form group class right the h2 tag the container and the body right. So let me do control as to save.
3097.4, And let's check out again our website. Let's refresh and we have a beautiful login form. Let's try to login with our speed run user.
3109.4, So let's do speed run 123. The password was hello world at 123 log in and we have invalid credentials because obviously I made something wrong.
3124.4, So again speed run 123 and the password is hello world at 123 log in and we are logged in again. We can go to protected page return to home log out.
3139.4, You can register for new users. So you see our form is working perfectly guys. Let's for the sake of fun. Try to register with another user. Let's say for instance sonic 123.
3153.4, Again hello world at 123. If I'm going to do any other password and do register will have here the message passwords do not match. That's awesome.
3166.4, The validation checking is working okay. So we can change passwords. We can do hello at 123 only hello at 123 register and we are successfully registered.
3180.4, So now we have created two different accounts for two users. Now if I will go to the admin dashboard.
3188.4, You are authenticated as sonic 123 but are not authorized to access this page. You like to log into a different account because these accounts are not staff accounts.
3198.4, And if I will try to login with the speed run 123 password is hello world at 123 log in again. It will tell me that I don't know who is speed run 123. It's not a staff account.
3215.4," And you can see it here even it's very clear. Please enter the correct user name and password for a staff account. Those accounts that we have created are not specifically staff accounts, which means that speed run 123 and sonic 123 are not admin accounts."
3230.4, They are simple user accounts. Let's log out register. All right. So there you have a guys authentication system in Django and the last chapter in this Django course.
3241.4, We have created together this beautiful registration form with log in and log out functionalities. So once again congratulations on finishing the last part of this Django course. And I will see you in the next project.
